pmid,pmc,title,journal,doi,issn
32880591,7470039,"Binding of inhibitors to active-site mutants of CD1, the enigmatic catalytic domain of histone deacetylase 6.",Acta Crystallogr F Struct Biol Commun,10.1107/S2053230X20010250,2053-230X
15907932,,The 8.5A projection structure of the core RC-LH1-PufX dimer of Rhodobacter sphaeroides.,J Mol Biol,10.1016/j.jmb.2005.04.032,0022-2836
17303562,,The reovirus sigma1 aspartic acid sandwich: a trimerization motif poised for conformational change.,J Biol Chem,10.1074/jbc.M610805200,0021-9258
15943813,,Autophosphorylation of Archaeoglobus fulgidus Rio2 and crystal structures of its nucleotide-metal ion complexes.,FEBS J,10.1111/j.1742-4658.2005.04702.x,1742-464X
21275429,3062653,Polymorphism of the epidermal growth factor receptor extracellular ligand binding domain: the dimer interface depends on domain stabilization.,Biochemistry,10.1021/bi101843s,1520-4995
11572866,,Interplay of clamp loader subunits in opening the beta sliding clamp of Escherichia coli DNA polymerase III holoenzyme.,J Biol Chem,10.1074/jbc.M106780200,0021-9258
22158123,3271731,An unanticipated architecture of the 750-kDa α6β6 holoenzyme of 3-methylcrotonyl-CoA carboxylase.,Nature,10.1038/nature10691,1476-4687
19191553,2698027,Toward optimization of the second aryl substructure common to transthyretin amyloidogenesis inhibitors using biochemical and structural studies.,J Med Chem,10.1021/jm801347s,1520-4804
33761323,,Structural insights into the interplay of protein biogenesis factors with the 70S ribosome.,Structure,10.1016/j.str.2021.03.005,1878-4186
28318486,5386594,Structural basis of transcription arrest by coliphage HK022 Nun in an Escherichia coli RNA polymerase elongation complex.,Elife,10.7554/eLife.25478,2050-084X
25447533,,"Crystal structure of phospholipase PA2-Vb, a protease-activated receptor agonist from the Trimeresurus stejnegeri snake venom.",FEBS Lett,10.1016/j.febslet.2014.10.032,1873-3468
16511175,1978106,X-ray crystallographic studies on C-phycocyanins from cyanobacteria from different habitats: marine and freshwater.,Acta Crystallogr Sect F Struct Biol Cryst Commun,10.1107/S1744309105025649,1744-3091
27883268,5326568,Formation and carbon monoxide-dependent dissociation of Allochromatium vinosum cytochrome c' oligomers using domain-swapped dimers.,Protein Sci,10.1002/pro.3090,1469-896X
15970585,2860619,Structural elucidation of chalcone reductase and implications for deoxychalcone biosynthesis.,J Biol Chem,10.1074/jbc.M502239200,0021-9258
15088068,1299055,"Structure of Spa15, a type III secretion chaperone from Shigella flexneri with broad specificity.",EMBO Rep,10.1038/sj.embor.7400144,1469-221X
31116986,6533203,The Chimpanzee SIV Envelope Trimer: Structure and Deployment as an HIV Vaccine Template.,Cell Rep,10.1016/j.celrep.2019.04.082,2211-1247
22847415,3421187,"Structure of the rhesus monkey TRIM5α PRYSPRY domain, the HIV capsid recognition module.",Proc Natl Acad Sci U S A,10.1073/pnas.1203536109,1091-6490
21458667,3071652,The Mre11:Rad50 structure shows an ATP-dependent molecular clamp in DNA double-strand break repair.,Cell,10.1016/j.cell.2011.02.038,1097-4172
29255010,5813253,Cryo-EM reconstruction of Type VI secretion system baseplate and sheath distal end.,EMBO J,10.15252/embj.201797103,1460-2075
15163194,,SDOCKER: a method utilizing existing X-ray structures to improve docking accuracy.,J Med Chem,10.1021/jm040015y,0022-2623
24619421,4002113,The p97-FAF1 protein complex reveals a common mode of p97 adaptor binding.,J Biol Chem,10.1074/jbc.M114.559591,1083-351X
19616558,,"Specific Interactions between the ferredoxin and terminal oxygenase components of a class IIB Rieske nonheme iron oxygenase, carbazole 1,9a-dioxygenase.",J Mol Biol,10.1016/j.jmb.2009.07.029,1089-8638
11509720,,Crystal structure of a carbon monoxide dehydrogenase reveals a [Ni-4Fe-5S] cluster.,Science,10.1126/science.1061500,0036-8075
19089952,,G protein inactive and active forms investigated by simulation methods.,Proteins,10.1002/prot.22303,1097-0134
19662078,2750047,Recognition of an intra-chain tandem 14-3-3 binding site within PKCepsilon.,EMBO Rep,10.1038/embor.2009.150,1469-3178
20696402,2976607,Structural basis of interprotofilament interaction and lateral deformation of microtubules.,Structure,10.1016/j.str.2010.05.010,1878-4186
18987156,2612350,Crystal structures of two coronavirus ADP-ribose-1''-monophosphatases and their complexes with ADP-Ribose: a systematic structural analysis of the viral ADRP domain.,J Virol,10.1128/JVI.01862-08,1098-5514
33852892,,The dynamic mechanism of 4E-BP1 recognition and phosphorylation by mTORC1.,Mol Cell,10.1016/j.molcel.2021.03.031,1097-4164
23563142,3874396,Structural basis of signal sequence surveillance and selection by the SRP-FtsY complex.,Nat Struct Mol Biol,10.1038/nsmb.2546,1545-9985
28781236,,Structural Variation of Type I-F CRISPR RNA Guided DNA Surveillance.,Mol Cell,10.1016/j.molcel.2017.06.036,1097-4164
23769667,3923520,Crystal structure of the 70S ribosome bound with the Q253P mutant form of release factor RF2.,Structure,10.1016/j.str.2013.04.028,1878-4186
29069504,5727457,Structural basis for the functional role of the Shu complex in homologous recombination.,Nucleic Acids Res,10.1093/nar/gkx992,1362-4962
23525020,,Crystal clear insights into how the dynein motor moves.,J Cell Sci,10.1242/jcs.120725,1477-9137
32783916,7386476,Structural Basis for Helicase-Polymerase Coupling in the SARS-CoV-2 Replication-Transcription Complex.,Cell,10.1016/j.cell.2020.07.033,1097-4172
19244332,2668458,Crystal structure of dengue virus type 1 envelope protein in the postfusion conformation and its implications for membrane fusion.,J Virol,10.1128/JVI.02574-08,1098-5514
12215420,,Intramolecular dynamics of low molecular weight protein tyrosine phosphatase in monomer-dimer equilibrium studied by NMR: a model for changes in dynamics upon target binding.,J Mol Biol,10.1016/s0022-2836(02)00714-3,0022-2836
17157258,2859291,Determinants for dephosphorylation of the RNA polymerase II C-terminal domain by Scp1.,Mol Cell,10.1016/j.molcel.2006.10.027,1097-2765
10675319,305588,Crystal structure of human sex hormone-binding globulin: steroid transport by a laminin G-like domain.,EMBO J,10.1093/emboj/19.4.504,0261-4189
31537648,6851329,Structural basis for the interaction of the chaperone Cbp3 with newly synthesized cytochrome b during mitochondrial respiratory chain assembly.,J Biol Chem,10.1074/jbc.RA119.010483,1083-351X
17673622,,Asymmetry in the structure of the ABC transporter-binding protein complex BtuCD-BtuF.,Science,10.1126/science.1145950,1095-9203
15507433,,"Crystal structure of the drug discharge outer membrane protein, OprM, of Pseudomonas aeruginosa: dual modes of membrane anchoring and occluded cavity end.",J Biol Chem,10.1074/jbc.C400445200,0021-9258
12949587,1326360,Crystal structure of the PsbQ protein of photosystem II from higher plants.,EMBO Rep,10.1038/sj.embor.embor923,1469-221X
14506271,,Structuring of the 3' splice site by U2AF65.,J Biol Chem,10.1074/jbc.M307976200,0021-9258
27043298,4856535,Molecular basis of caspase-1 polymerization and its inhibition by a new capping mechanism.,Nat Struct Mol Biol,10.1038/nsmb.3199,1545-9985
35912527,9796965,A lipopolysaccharide-dependent phage infects a pseudomonad phytopathogen and can evolve to evade phage resistance.,Environ Microbiol,10.1111/1462-2920.16106,1462-2920
23353787,3597040,Structural basis for duplex RNA recognition and cleavage by Archaeoglobus fulgidus C3PO.,Nat Struct Mol Biol,10.1038/nsmb.2487,1545-9985
32034139,7005713,Revisiting the pH-gated conformational switch on the activities of HisKA-family histidine kinases.,Nat Commun,10.1038/s41467-020-14540-5,2041-1723
15588815,,Mapping the binding of the N-terminal extracellular tail of the CXCR4 receptor to stromal cell-derived factor-1alpha.,J Mol Biol,10.1016/j.jmb.2004.11.003,0022-2836
15342242,,Structure and function of a regulated archaeal triosephosphate isomerase adapted to high temperature.,J Mol Biol,10.1016/j.jmb.2004.07.067,0022-2836
22684056,3370896,Structure of a monomeric variant of rhodopsin kinase at 2.5 Å resolution.,Acta Crystallogr Sect F Struct Biol Cryst Commun,10.1107/S1744309112017435,1744-3091
34563540,8460419,D614G mutation in the SARS-CoV-2 spike protein enhances viral fitness by desensitizing it to temperature-dependent denaturation.,J Biol Chem,10.1016/j.jbc.2021.101238,1083-351X
22622583,,The complex of tmRNA-SmpB and EF-G on translocating ribosomes.,Nature,10.1038/nature11006,1476-4687
16165155,,pH-Dependent structural changes at Ca(2+)-binding sites of coagulation factor IX-binding protein.,J Mol Biol,10.1016/j.jmb.2005.08.018,0022-2836
38925148,,Mechanism for the initiation of spliceosome disassembly.,Nature,10.1038/s41586-024-07741-1,1476-4687
32234471,,Structure and Function of an Elongation Factor P Subfamily in Actinobacteria.,Cell Rep,10.1016/j.celrep.2020.03.009,2211-1247
27821511,5283602,Crystal structure of Mdm12 reveals the architecture and dynamic organization of the ERMES complex.,EMBO Rep,10.15252/embr.201642706,1469-3178
33882274,,Structural basis of assembly and torque transmission of the bacterial flagellar motor.,Cell,10.1016/j.cell.2021.03.057,1097-4172
18682229,,Tetrameric structure of a serine integrase catalytic domain.,Structure,10.1016/j.str.2008.04.018,0969-2126
18369188,2327272,The C3 domain of Pasteurella multocida toxin is the minimal domain responsible for activation of Gq-dependent calcium and mitogenic signaling.,Protein Sci,10.1110/ps.083445408,1469-896X
12486014,139093,F-actin-like filaments formed by plasmid segregation protein ParM.,EMBO J,10.1093/emboj/cdf672,0261-4189
24565374,4028798,"Structure, assembly and dynamics of macromolecular complexes by single particle cryo-electron microscopy.",J Nanobiotechnology,10.1186/1477-3155-11-S1-S4,1477-3155
23352932,3740545,Molecular origins of cofilin-linked changes in actin filament mechanics.,J Mol Biol,10.1016/j.jmb.2013.01.020,1089-8638
17283070,,Competition between Ski and CREB-binding protein for binding to Smad proteins in transforming growth factor-beta signaling.,J Biol Chem,10.1074/jbc.M700186200,0021-9258
27072897,4833857,Tor forms a dimer through an N-terminal helical solenoid with a complex topology.,Nat Commun,10.1038/ncomms11016,2041-1723
27784779,5207177,Structural and Functional Study of Apoptosis-linked Gene-2·Heme-binding Protein 2 Interactions in HIV-1 Production.,J Biol Chem,10.1074/jbc.M116.752444,1083-351X
16430919,,Crystal structure of protein Ph1481p in complex with protein Ph1877p of archaeal RNase P from Pyrococcus horikoshii OT3: implication of dimer formation of the holoenzyme.,J Mol Biol,10.1016/j.jmb.2005.12.086,0022-2836
19022906,2596202,Redirecting the substrate specificity of heparan sulfate 2-O-sulfotransferase by structurally guided mutagenesis.,Proc Natl Acad Sci U S A,10.1073/pnas.0806975105,1091-6490
31575922,6773690,Scribble co-operatively binds multiple α<sub>1D</sub>-adrenergic receptor C-terminal PDZ ligands.,Sci Rep,10.1038/s41598-019-50671-6,2045-2322
29642013,,Discovery of Ubiquitin Deamidases in the Pathogenic Arsenal of Legionella pneumophila.,Cell Rep,10.1016/j.celrep.2018.03.060,2211-1247
19591837,,Distinct structural features of cyclothiazide are responsible for effects on peak current amplitude and desensitization kinetics at iGluR2.,J Mol Biol,10.1016/j.jmb.2009.07.002,1089-8638
31243364,7065593,Conformational transitions of a neurotensin receptor 1-G<sub>i1</sub> complex.,Nature,10.1038/s41586-019-1337-6,1476-4687
12556447,,An extended LXXLL motif sequence determines the nuclear receptor binding specificity of TRAP220.,J Biol Chem,10.1074/jbc.M212950200,0021-9258
16541109,1440316,Structural insights into the mechanism and inhibition of eukaryotic O-GlcNAc hydrolysis.,EMBO J,10.1038/sj.emboj.7601026,0261-4189
16008342,2583140,Crystal structure of botulinum neurotoxin type G light chain: serotype divergence in substrate recognition.,Biochemistry,10.1021/bi0505924,0006-2960
14690593,,Structural basis for recruitment of the adaptor protein APS to the activated insulin receptor.,Mol Cell,10.1016/s1097-2765(03)00487-8,1097-2765
16949362,,Type IV pilus structure by cryo-electron microscopy and crystallography: implications for pilus assembly and functions.,Mol Cell,10.1016/j.molcel.2006.07.004,1097-2765
26162879,4561678,The Pseudomonas aeruginosa Isohexenyl Glutaconyl Coenzyme A Hydratase (AtuE) Is Upregulated in Citronellate-Grown Cells and Belongs to the Crotonase Family.,Appl Environ Microbiol,10.1128/AEM.01686-15,1098-5336
29183787,,Mechanism of Peptide Binding and Cleavage by the Human Mitochondrial Peptidase Neurolysin.,J Mol Biol,10.1016/j.jmb.2017.11.011,1089-8638
17998541,2141804,Structure of PlcR: Insights into virulence regulation and evolution of quorum sensing in Gram-positive bacteria.,Proc Natl Acad Sci U S A,10.1073/pnas.0704501104,1091-6490
18300246,,"Crystal structure of STS042, a stand-alone RAM module protein, from hyperthermophilic archaeon Sulfolobus tokodaii strain 7.",Proteins,10.1002/prot.21987,1097-0134
12876203,170915,The ATP-waiting conformation of rotating F1-ATPase revealed by single-pair fluorescence resonance energy transfer.,Proc Natl Acad Sci U S A,10.1073/pnas.1637860100,0027-8424
19946266,2861655,"X-ray structure, symmetry and mechanism of an AMPA-subtype glutamate receptor.",Nature,10.1038/nature08624,1476-4687
31533957,6778200,Monomeric structure of an active form of bovine cytochrome c oxidase.,Proc Natl Acad Sci U S A,10.1073/pnas.1907183116,1091-6490
23385452,,"Techniques, tools and best practices for ligand electron-density analysis and results from their application to deposited crystal structures.",Acta Crystallogr D Biol Crystallogr,10.1107/S0907444912044423,1399-0047
15319425,,"Characteristic recognition of N-acetylgalactosamine by an invertebrate C-type Lectin, CEL-I, revealed by X-ray crystallographic analysis.",J Biol Chem,10.1074/jbc.M408840200,0021-9258
25005090,4089533,Preliminary X-ray crystallographic analysis of an engineered glutamyl-tRNA synthetase from Escherichia coli.,Acta Crystallogr F Struct Biol Commun,10.1107/S2053230X14010723,2053-230X
32053592,7043781,Long-range correlation in protein dynamics: Confirmation by structural data and normal mode analysis.,PLoS Comput Biol,10.1371/journal.pcbi.1007670,1553-7358
12705827,,Ligand-linked structural transitions in crystals of a cooperative dimeric hemoglobin.,Biochemistry,10.1021/bi027136p,0006-2960
19362562,2705282,Substrate shuttling between active sites of uroporphyrinogen decarboxylase is not required to generate coproporphyrinogen.,J Mol Biol,10.1016/j.jmb.2009.04.013,1089-8638
27986857,5389730,Cryo-EM structure of the spinach chloroplast ribosome reveals the location of plastid-specific ribosomal proteins and extensions.,Nucleic Acids Res,10.1093/nar/gkw1272,1362-4962
27599859,5012208,Structural analysis of point mutations at the Vaccinia virus A20/D4 interface.,Acta Crystallogr F Struct Biol Commun,10.1107/S2053230X16011778,2053-230X
11860283,,Ribosomal crystallography: from poorly diffracting microcrystals to high-resolution structures.,Methods,10.1006/meth.2001.1241,1046-2023
11749974,,Structural and functional characterization of a monoclonal antibody specific for the preS1 region of hepatitis B virus.,FEBS Lett,10.1016/s0014-5793(01)03190-8,0014-5793
31327531,6702104,Inhibition of 3-phosphoglycerate dehydrogenase (PHGDH) by indole amides abrogates de novo serine synthesis in cancer cells.,Bioorg Med Chem Lett,10.1016/j.bmcl.2019.07.011,1464-3405
19564416,2725704,Homodimerization controls the fibroblast growth factor 9 subfamily's receptor binding and heparan sulfate-dependent diffusion in the extracellular matrix.,Mol Cell Biol,10.1128/MCB.01780-08,1098-5549
25995122,5386248,"Bioinformatical analysis of the sequences, structures and functions of fungal polyketide synthase product template domains.",Sci Rep,10.1038/srep10463,2045-2322
11418848,,Three-dimensional structure of cyanobacterial photosystem I at 2.5 A resolution.,Nature,10.1038/35082000,0028-0836
21259076,,Backbone assignment and secondary structure of the PsbQ protein from photosystem II.,Biomol NMR Assign,10.1007/s12104-011-9293-6,1874-270X
26389739,5985953,Structure-based energetics of protein interfaces guides foot-and-mouth disease virus vaccine design.,Nat Struct Mol Biol,10.1038/nsmb.3096,1545-9985
38398647,10893244,Inhibitors of Transthyretin Amyloidosis: How to Rank Drug Candidates Using X-ray Crystallography Data.,Molecules,10.3390/molecules29040895,1420-3049
12679016,,"Crystal structure of halophilic dodecin: a novel, dodecameric flavin binding protein from Halobacterium salinarum.",Structure,10.1016/s0969-2126(03)00048-0,0969-2126
20940320,2972963,Structural insight into the mechanisms of enveloped virus tethering by tetherin.,Proc Natl Acad Sci U S A,10.1073/pnas.1011485107,1091-6490
17557166,,"Association of renal Na,K-ATPase alpha-subunit with the beta- and gamma-subunits based on cryoelectron microscopy.",J Membr Biol,10.1007/s00232-006-0056-8,0022-2631
16411239,,X-ray structure of a domain-swapped dimer of Ser46-phosphorylated Crh from Bacillus subtilis.,Proteins,10.1002/prot.20816,1097-0134
22102254,3212473,Crystallization and preliminary X-ray diffraction crystallographic study of tRNA m(1)A58 methyltransferase from Saccharomyces cerevisiae.,Acta Crystallogr Sect F Struct Biol Cryst Commun,10.1107/S174430911103733X,1744-3091
23540790,,Dimerized linear mimics of a natural cyclopeptide (TMC-95A) are potent noncovalent inhibitors of the eukaryotic 20S proteasome.,J Med Chem,10.1021/jm4002007,1520-4804
29594860,,Structural Insights into IP<sub>3</sub>R Function.,Adv Exp Med Biol,10.1007/978-3-319-55858-5_6,0065-2598
20445243,2864676,Structure of orotate phosphoribosyltransferase from the caries pathogen Streptococcus mutans.,Acta Crystallogr Sect F Struct Biol Cryst Commun,10.1107/S1744309110009243,1744-3091
37095225,,Structural insights into a unique PSI-LHCI-LHCII-Lhcb9 supercomplex from moss Physcomitrium patens.,Nat Plants,10.1038/s41477-023-01401-4,2055-0278
17470637,2064809,The beginning of kinesin's force-generating cycle visualized at 9-A resolution.,J Cell Biol,10.1083/jcb.200612090,0021-9525
29167428,5700061,Low pH-induced conformational change and dimerization of sortilin triggers endocytosed ligand release.,Nat Commun,10.1038/s41467-017-01485-5,2041-1723
18722382,,Cryo-EM structure of the yeast ATP synthase.,J Mol Biol,10.1016/j.jmb.2008.08.014,1089-8638
22569035,,The crystal structure of an intermediate dimer of aspergilloglutamic peptidase that mimics the enzyme-activation product complex produced upon autoproteolysis.,J Biochem,10.1093/jb/mvs050,1756-2651
30568167,6300606,Structure of the type VI secretion system TssK-TssF-TssG baseplate subcomplex revealed by cryo-electron microscopy.,Nat Commun,10.1038/s41467-018-07796-5,2041-1723
17502100,,The crystal structure of PCSK9: a regulator of plasma LDL-cholesterol.,Structure,10.1016/j.str.2007.04.004,0969-2126
29074108,,Crystallographic and enzymatic insights into the mechanisms of Mg-ADP inhibition in the A<sub>1</sub> complex of the A<sub>1</sub>A<sub>O</sub> ATP synthase.,J Struct Biol,10.1016/j.jsb.2017.10.008,1095-8657
16287120,,Crystal structure of dihydrodipicolinate synthase (BA3935) from Bacillus anthracis at 1.94 A resolution.,Proteins,10.1002/prot.20684,1097-0134
38870289,,Molecular mechanism of the ischemia-induced regulatory switch in mammalian complex I.,Science,10.1126/science.ado2075,1095-9203
32423822,,Crystal structure of the metaeffector MesI (Lpg2505) from Legionella pneumophila.,Biochem Biophys Res Commun,10.1016/j.bbrc.2020.05.027,1090-2104
11940588,,Characterization of monomeric L1 metallo-beta -lactamase and the role of the N-terminal extension in negative cooperativity and antibiotic hydrolysis.,J Biol Chem,10.1074/jbc.M201524200,0021-9258
32807989,7554088,Structure and mechanism of B-family DNA polymerase ζ specialized for translesion DNA synthesis.,Nat Struct Mol Biol,10.1038/s41594-020-0476-7,1545-9985
25347729,4230327,Structural changes in the oxygen-evolving complex of photosystem II induced by the S1 to S2 transition: A combined XRD and QM/MM study.,Biochemistry,10.1021/bi5011915,1520-4995
31767868,6877594,Atomic structure of the human herpesvirus 6B capsid and capsid-associated tegument complexes.,Nat Commun,10.1038/s41467-019-13064-x,2041-1723
18708071,,Kap95p binding induces the switch loops of RanGDP to adopt the GTP-bound conformation: implications for nuclear import complex assembly dynamics.,J Mol Biol,10.1016/j.jmb.2008.07.090,1089-8638
32458997,7295619,Structural insight into the type-specific epitope of porcine circovirus type 3.,Biosci Rep,10.1042/BSR20201109,1573-4935
24120860,3883112,The architecture of yeast DNA polymerase ζ.,Cell Rep,10.1016/j.celrep.2013.08.046,2211-1247
17543333,,Role of N and C-terminal tails in DNA binding and assembly in Dps: structural studies of Mycobacterium smegmatis Dps deletion mutants.,J Mol Biol,10.1016/j.jmb.2007.05.004,0022-2836
33237724,,Molecular Basis for Extender Unit Specificity of Mycobacterial Polyketide Synthases.,ACS Chem Biol,10.1021/acschembio.0c00772,1554-8937
15388928,,Structure of aldolase from Thermus thermophilus HB8 showing the contribution of oligomeric state to thermostability.,Acta Crystallogr D Biol Crystallogr,10.1107/S0907444904020190,0907-4449
29142318,5688156,The natural product carolacton inhibits folate-dependent C1 metabolism by targeting FolD/MTHFD.,Nat Commun,10.1038/s41467-017-01671-5,2041-1723
30122227,,Squaramides as novel class I and IIB histone deacetylase inhibitors for topical treatment of cutaneous t-cell lymphoma.,Bioorg Med Chem Lett,10.1016/j.bmcl.2018.06.029,1464-3405
31434882,6704188,Atomic structure of PI3-kinase SH3 amyloid fibrils by cryo-electron microscopy.,Nat Commun,10.1038/s41467-019-11320-8,2041-1723
21839089,,Construction and crystal structure of recombinant STNV capsids.,J Mol Biol,10.1016/j.jmb.2011.07.062,1089-8638
15608653,,Crystal structure of the polysialic acid-degrading endosialidase of bacteriophage K1F.,Nat Struct Mol Biol,10.1038/nsmb874,1545-9993
15003455,,Crystal structures of creatininase reveal the substrate binding site and provide an insight into the catalytic mechanism.,J Mol Biol,10.1016/j.jmb.2004.01.022,0022-2836
26200343,4521999,Crystal structure of rhodopsin bound to arrestin by femtosecond X-ray laser.,Nature,10.1038/nature14656,1476-4687
17554176,2335073,"Heterodimeric nitrate reductase (NapAB) from Cupriavidus necator H16: purification, crystallization and preliminary X-ray analysis.",Acta Crystallogr Sect F Struct Biol Cryst Commun,10.1107/S1744309107022129,1744-3091
23403578,3576927,Mechanism of tetracycline resistance by ribosomal protection protein Tet(O).,Nat Commun,10.1038/ncomms2470,2041-1723
15039578,,Crystallization and preliminary crystallographic analysis of 2-keto-3-deoxygluconate kinase from Thermus thermophilus.,Acta Crystallogr D Biol Crystallogr,10.1107/S0907444904002665,0907-4449
27940918,5206526,Computational design of a homotrimeric metalloprotein with a trisbipyridyl core.,Proc Natl Acad Sci U S A,10.1073/pnas.1600188113,1091-6490
30277212,6168287,Cryo-EM structure of respiratory complex I at work.,Elife,10.7554/eLife.39213,2050-084X
34083449,8892629,Fe-S cofactors in the SARS-CoV-2 RNA-dependent RNA polymerase are potential antiviral targets.,Science,10.1126/science.abi5224,1095-9203
32929282,,Fibril structures of diabetes-related amylin variants reveal a basis for surface-templated assembly.,Nat Struct Mol Biol,10.1038/s41594-020-0496-3,1545-9985
31209106,6682727,The steroid side-chain-cleaving aldolase Ltp2-ChsH2<sub>DUF35</sub> is a thiolase superfamily member with a radically repurposed active site.,J Biol Chem,10.1074/jbc.RA119.008889,1083-351X
19140675,2638058,Combined microspectrophotometric and crystallographic examination of chemically reduced and X-ray radiation-reduced forms of cytochrome ba3 oxidase from Thermus thermophilus: structure of the reduced form of the enzyme.,Biochemistry,10.1021/bi801759a,1520-4995
27466363,5034058,The Crystal Structures of the N-terminal Photosensory Core Module of Agrobacterium Phytochrome Agp1 as Parallel and Anti-parallel Dimers.,J Biol Chem,10.1074/jbc.M116.739136,1083-351X
12888349,,Three-dimensional structure of penicillium chrysogenum virus: a double-stranded RNA virus with a genuine T=1 capsid.,J Mol Biol,10.1016/s0022-2836(03)00695-8,0022-2836
26627655,,Structural characterization of a mitochondrial 3-ketoacyl-CoA (T1)-like thiolase from Mycobacterium smegmatis.,Acta Crystallogr D Biol Crystallogr,10.1107/S1399004715019331,1399-0047
15697222,,Substrate specificities of Escherichia coli thioesterase I/protease I/lysophospholipase L1 are governed by its switch loop movement.,Biochemistry,10.1021/bi048109x,0006-2960
20944230,2954224,Structures of three members of Pfam PF02663 (FmdE) implicated in microbial methanogenesis reveal a conserved α+β core domain and an auxiliary C-terminal treble-clef zinc finger.,Acta Crystallogr Sect F Struct Biol Cryst Commun,10.1107/S1744309110020166,1744-3091
19733180,,Structure-function analysis of the acyl carrier protein synthase (AcpS) from Mycobacterium tuberculosis.,J Mol Biol,10.1016/j.jmb.2009.08.065,1089-8638
19021760,,Structural and mutational analyses of protein-protein interactions between transthyretin and retinol-binding protein.,FEBS J,10.1111/j.1742-4658.2008.06705.x,1742-4658
24419611,3943098,Structural mechanism of DNA recognition by the p202 HINa domain: insights into the inhibition of Aim2-mediated inflammatory signalling.,Acta Crystallogr F Struct Biol Commun,10.1107/S2053230X1303135X,2053-230X
29577475,5980532,Selectable high-yield recombinant protein production in human cells using a GFP/YFP nanobody affinity support.,Protein Sci,10.1002/pro.3409,1469-896X
10986466,,Structure of nicotinamide mononucleotide adenylyltransferase: a key enzyme in NAD(+) biosynthesis.,Structure,10.1016/s0969-2126(00)00190-8,0969-2126
33243891,7116630,Elongational stalling activates mitoribosome-associated quality control.,Science,10.1126/science.abc7782,1095-9203
16204893,,Structural studies on recombinant T = 3 capsids of Sesbania mosaic virus coat protein mutants.,Acta Crystallogr D Biol Crystallogr,10.1107/S0907444905024029,0907-4449
20054116,2802868,Structure of dihydrodipicolinate synthase from Methanocaldococcus jannaschii.,Acta Crystallogr Sect F Struct Biol Cryst Commun,10.1107/S174430910904651X,1744-3091
36841481,10060749,The CTP-binding domain is disengaged from the DNA-binding domain in a cocrystal structure of Bacillus subtilis Noc-DNA complex.,J Biol Chem,10.1016/j.jbc.2023.103063,1083-351X
18479132,,On the functional role of a water molecule in clade 3 catalases: a proposal for the mechanism by which NADPH prevents the formation of compound II.,J Am Chem Soc,10.1021/ja077787e,1520-5126
12005433,,"Structure of the DNA-bound T-box domain of human TBX3, a transcription factor responsible for ulnar-mammary syndrome.",Structure,10.1016/s0969-2126(02)00722-0,0969-2126
25497729,,"Free RCK arrangement in Kch, a putative escherichia coli potassium channel, as suggested by electron crystallography.",Structure,10.1016/j.str.2014.10.018,1878-4186
32698187,,Structural basis of GPBAR activation and bile acid recognition.,Nature,10.1038/s41586-020-2569-1,1476-4687
16212393,,General synthesis of di-mu-oxo dimanganese complexes as functional models for the oxygen evolving complex of photosystem II.,Inorg Chem,10.1021/ic0509940,0020-1669
32123351,,Structure of a minimal photosystem I from the green alga Dunaliella salina.,Nat Plants,10.1038/s41477-020-0611-9,2055-0278
12037304,,Structure of the S pilus periplasmic chaperone SfaE at 2.2 A resolution.,Acta Crystallogr D Biol Crystallogr,10.1107/s0907444902005954,0907-4449
21123867,2995723,The 2.7 Å resolution structure of the glycopeptide sulfotransferase Teg14.,Acta Crystallogr D Biol Crystallogr,10.1107/S0907444910036681,1399-0047
15281808,,Shape-shifting tetranuclear oxo-bridged manganese cluster: relevance to photosystem II water oxidase active site.,J Am Chem Soc,10.1021/ja0475508,0002-7863
16131754,,Structure of glyceraldehyde-3-phosphate dehydrogenase from Plasmodium falciparum.,Acta Crystallogr D Biol Crystallogr,10.1107/S0907444905018317,0907-4449
19536266,,Structure and mechanism of a bacterial light-regulated cyclic nucleotide phosphodiesterase.,Nature,10.1038/nature07966,1476-4687
23432621,3752004,"Fragment-based drug discovery using a multidomain, parallel MD-MM/PBSA screening protocol.",J Chem Inf Model,10.1021/ci300502h,1549-960X
30032235,,Bayesian inference of rotor ring stoichiometry from electron microscopy images of archaeal ATP synthase.,Microscopy (Oxf),10.1093/jmicro/dfy033,2050-5701
39085540,,Molecular mechanism of ligand gating and opening of NMDA receptor.,Nature,10.1038/s41586-024-07742-0,1476-4687
34397372,,[The proteasome - structural aspects and inhibitors: a second life for a validated drug target].,Biol Aujourdhui,10.1051/jbio/2021005,2105-0686
15388916,,Machine-learning techniques for macromolecular crystallization data.,Acta Crystallogr D Biol Crystallogr,10.1107/S090744490401683X,0907-4449
11222285,1301316,Side-chain ionization states in a potassium channel.,Biophys J,10.1016/S0006-3495(01)76097-3,0006-3495
26226421,,Quaternary structure of Dioclea grandiflora lectin assessed by equilibrium sedimentation and crystallographic analysis of recombinant mutants.,FEBS Lett,10.1016/j.febslet.2015.07.020,1873-3468
20227375,2859072,Structure of a Blm10 complex reveals common mechanisms for proteasome binding and gate opening.,Mol Cell,10.1016/j.molcel.2010.02.002,1097-4164
12145213,126139,Localization of the yeast RNA polymerase I-specific subunits.,EMBO J,10.1093/emboj/cdf392,0261-4189
25658636,4319847,"Crystal structure of human importin-α1 (Rch1), revealing a potential autoinhibition mode involving homodimerization.",PLoS One,10.1371/journal.pone.0115995,1932-6203
