pmid,pmc,title,journal,doi,issn
11694298,,Advantages of quantitative affinity chromatography for the analysis of solute interaction with membrane proteins.,J Biochem Biophys Methods,10.1016/s0165-022x(01)00192-0,0165-022X
22015539,,"Characterization of alcohol dehydrogenase (ADH12) from Haloarcula marismortui, an extreme halophile from the Dead Sea.",Extremophiles,10.1007/s00792-011-0405-0,1433-4909
16793415,,Measurement of chromosomal DNA single-strand breaks and replication fork progression rates.,Methods Enzymol,10.1016/S0076-6879(05)09024-5,0076-6879
28750811,,Mass Spectrometry Analysis of Human CB2 Cannabinoid Receptor and Its Associated Proteins.,Methods Enzymol,10.1016/bs.mie.2017.06.019,1557-7988
19552888,,Quantification of target proteins using hydrogel antibody arrays and MALDI time-of-flight mass spectrometry (A2M2S).,N Biotechnol,10.1016/j.nbt.2009.03.001,1871-6784
22139870,3268444,Green fluorescent protein changes the conductance of connexin 43 (Cx43) hemichannels reconstituted in planar lipid bilayers.,J Biol Chem,10.1074/jbc.M111.319871,1083-351X
24069433,3775767,Inhibition of HCV replication by oxysterol-binding protein-related protein 4 (ORP4) through interaction with HCV NS5B and alteration of lipid droplet formation.,PLoS One,10.1371/journal.pone.0075648,1932-6203
22407690,3346359,Psychrotolerant Paenibacillus tundrae isolates from barley grains produce new cereulide-like depsipeptides (paenilide and homopaenilide) that are highly toxic to mammalian cells.,Appl Environ Microbiol,10.1128/AEM.00049-12,1098-5336
16275349,,Development and use of antiproteasome monoclonal antibodies.,Methods Enzymol,10.1016/S0076-6879(05)98036-1,0076-6879
12523645,,Rabbit anti-HMG-17 antibodies recognize similar epitopes on the HMG-17 molecule as lupus autoantibodies. Relation with histone H1 defined epitopes.,J Pept Sci,10.1002/psc.429,1075-2617
26991273,4874617,A protein expression system for tandem affinity purification in Xanthomonas citri subsp. citri.,Braz J Microbiol,10.1016/j.bjm.2016.01.026,1678-4405
15858262,,High-resolution crystal structure of an avidin-related protein: insight into high-affinity biotin binding and protein stability.,Acta Crystallogr D Biol Crystallogr,10.1107/S0907444905003914,0907-4449
31986048,,Selective Complex Coacervation of Pea Whey Proteins with Chitosan To Purify Main 2S Albumins.,J Agric Food Chem,10.1021/acs.jafc.9b06311,1520-5118
11437602,,[W206R]-procaspase 3: an inactivatable substrate for caspase 8.,Protein Expr Purif,10.1006/prep.2001.1433,1046-5928
12474394,,Enrichment and proteomic analysis of low-abundance bacterial proteins.,Methods Enzymol,10.1016/s0076-6879(02)58096-4,0076-6879
31482041,6719719,Development and Applications of a Calmodulin-Based Fusion Protein System for the Expression and Purification of WW and Zinc Finger Modules.,Adv Biol Chem,10.4236/abc.2017.72006,2162-2183
18397775,,Fluorescence labeling of a cytokine with desthiobiotin-tagged fluorescent puromycin.,J Biosci Bioeng,10.1263/jbb.105.238,1389-1723
18074334,,Binding constant determination of high-affinity protein-ligand complexes by electrospray ionization mass spectrometry and ligand competition.,J Mass Spectrom,10.1002/jms.1355,1076-5174
32869988,,Escherichia coli and Sf9 Contaminant Databases to Increase Efficiency of Tandem Mass Spectrometry Peptide Identification in Structural Mass Spectrometry Experiments.,J Am Soc Mass Spectrom,10.1021/jasms.0c00283,1879-1123
17137326,,Protein-RNA cross-linking in the ribosomes of yeast under oxidative stress.,J Proteome Res,10.1021/pr060337l,1535-3893
27130503,,Immobilized metal affinity chromatography optimized for the analysis of extracellular phosphorylation.,Proteomics,10.1002/pmic.201500520,1615-9861
23420633,3791555,Quantitative analysis of chaperone network throughput in budding yeast.,Proteomics,10.1002/pmic.201200412,1615-9861
23716622,3716320,"The neuroactive steroid pregnenolone sulfate stimulates trafficking of functional N-methyl D-aspartate receptors to the cell surface via a noncanonical, G protein, and Ca2+-dependent mechanism.",Mol Pharmacol,10.1124/mol.113.085696,1521-0111
30391811,,A method using angiotensin converting enzyme immobilized on magnetic beads for inhibitor screening.,J Pharm Biomed Anal,10.1016/j.jpba.2018.09.054,1873-264X
19504237,,Expression of protein complex comprising the human prorenin and (pro)renin receptor in silkworm larvae using Bombyx mori nucleopolyhedrovirus (BmNPV) bacmids for improving biological function.,Mol Biotechnol,10.1007/s12033-009-9183-7,1073-6085
22805839,,Co-expression of α and β subunits of the 3-methylcrotonyl-coenzyme A carboxylase from Pseudomonas aeruginosa.,World J Microbiol Biotechnol,10.1007/s11274-011-0921-1,1573-0972
11884590,133674,"Proteomics analysis reveals stable multiprotein complexes in both fission and budding yeasts containing Myb-related Cdc5p/Cef1p, novel pre-mRNA splicing factors, and snRNAs.",Mol Cell Biol,10.1128/MCB.22.7.2011-2024.2002,0270-7306
26674342,5070719,A systematic study of nuclear interactome of C-terminal domain small phosphatase-like 2 using inducible expression system and shotgun proteomics.,BMB Rep,10.5483/bmbrep.2016.49.6.240,1976-670X
18471875,,Novel rhamnose-binding lectins from the colonial ascidian Botryllus schlosseri.,Dev Comp Immunol,10.1016/j.dci.2008.03.006,0145-305X
12034711,,Urokinase regulates vitronectin binding by controlling urokinase receptor oligomerization.,J Biol Chem,10.1074/jbc.M111736200,0021-9258
27216643,,Screening for target toxins of the antiophidic protein DM64 through a gel-based interactomics approach.,J Proteomics,10.1016/j.jprot.2016.05.020,1876-7737
17634236,2045453,Human cytomegalovirus protein kinase UL97 forms a complex with the tegument phosphoprotein pp65.,J Virol,10.1128/JVI.00497-07,0022-538X
34768956,8584136,Affinity Purification Coupled to Stable Isotope Dilution LC-MS/MS Analysis to Discover IgG4 Glycosylation Profiles for Autoimmune Pancreatitis.,Int J Mol Sci,10.3390/ijms222111527,1422-0067
29924367,,Intramolecular H-bonds govern the recognition of a flexible peptide by an antibody.,J Biochem,10.1093/jb/mvy032,1756-2651
26794529,4924573,Isolation and analyses of axonal ribonucleoprotein complexes.,Methods Cell Biol,10.1016/bs.mcb.2015.06.010,0091-679X
37017001,10315267,COLD REGULATED GENE 27 and 28 antagonize the transcriptional activity of the RVE8/LNK1/LNK2 circadian complex.,Plant Physiol,10.1093/plphys/kiad210,1532-2548
36515840,,Characterizing ADP-Ribosylation Sites Using Af1521 Enrichment Coupled to ETD-Based Mass Spectrometry.,Methods Mol Biol,10.1007/978-1-0716-2891-1_15,1940-6029
10779871,,Development of a xylitol biosensor composed of xylitol dehydrogenase and diaphorase.,Can J Microbiol,,0008-4166
25453831,4232348,Toward a comprehensive map of the effectors of rab GTPases.,Dev Cell,10.1016/j.devcel.2014.10.007,1878-1551
18952981,,High binding affinity of electronegative LDL to human aortic proteoglycans depends on its aggregation level.,J Lipid Res,10.1194/jlr.M800318-JLR200,0022-2275
21403953,,Optimization of immunoaffinity enrichment and detection: toward a comprehensive characterization of the phosphotyrosine proteome of K562 cells by liquid chromatography-mass spectrometry.,Analyst,10.1039/c0an00649a,1364-5528
12761400,2323895,Analysis of transglutaminase protein substrates by functional proteomics.,Protein Sci,10.1110/ps.0239103,0961-8368
30092227,,Lysine glycation of apolipoprotein A-I impairs its anti-inflammatory function in type 2 diabetes mellitus.,J Mol Cell Cardiol,10.1016/j.yjmcc.2018.08.001,1095-8584
29791485,5965872,Alterations in the brain interactome of the intrinsically disordered N-terminal domain of the cellular prion protein (PrPC) in Alzheimer's disease.,PLoS One,10.1371/journal.pone.0197659,1932-6203
18489134,,"Proteomic methodological recommendations for studies involving human plasma, platelets, and peripheral blood mononuclear cells.",J Proteome Res,10.1021/pr700714x,1535-3893
10753969,,Structural organization of distinct domains within the non-collagenous N-terminal region of collagen type XI.,J Biol Chem,10.1074/jbc.275.15.11498,0021-9258
38884001,11180226,Mapping adipocyte interactome networks by HaloTag-enrichment-mass spectrometry.,Biol Methods Protoc,10.1093/biomethods/bpae039,2396-8923
12734563,145562,"A proteomic approach based on peptide affinity chromatography, 2-dimensional electrophoresis and mass spectrometry to identify multiprotein complexes interacting with membrane-bound receptors.",Biol Proced Online,10.1251/bpo39,1480-9222
17094242,,Identifying protein complexes in high-throughput protein interaction screens using an infinite latent feature model.,Pac Symp Biocomput,,2335-6928
19181706,2651799,Scintillation proximity assay for measurement of RNA methylation.,Nucleic Acids Res,10.1093/nar/gkn1038,1362-4962
10993906,,"Identification of a novel immunoreceptor tyrosine-based activation motif-containing molecule, STAM2, by mass spectrometry and its involvement in growth factor and cytokine receptor signaling pathways.",J Biol Chem,10.1074/jbc.M007849200,0021-9258
21314946,3048538,Differences in the mannose oligomer specificities of the closely related lectins from Galanthus nivalis and Zea mays strongly determine their eventual anti-HIV activity.,Retrovirology,10.1186/1742-4690-8-10,1742-4690
26619963,,"OVOL2, an Inhibitor of WNT Signaling, Reduces Invasive Activities of Human and Mouse Cancer Cells and Is Down-regulated in Human Colorectal Tumors.",Gastroenterology,10.1053/j.gastro.2015.11.041,1528-0012
32849734,7419982,Transcriptome Analysis of ppdnmt2 and Identification of Superoxide Dismutase as a Novel Interactor of DNMT2 in the Moss Physcomitrella patens.,Front Plant Sci,10.3389/fpls.2020.01185,1664-462X
30111632,6143405,Crystal Structure of the Labile Complex of IL-24 with the Extracellular Domains of IL-22R1 and IL-20R2.,J Immunol,10.4049/jimmunol.1800726,1550-6606
21212492,,Preparation and characterization of iminodiacetic acid-functionalized magnetic nanoparticles and its selective removal of bovine hemoglobin.,Nanotechnology,10.1088/0957-4484/22/6/065705,1361-6528
11851943,,Epitope mapping of four novel CD44 monoclonal antibodies using surface plasmon resonance and soluble CD44.,Transfus Med,10.1046/j.1365-3148.2001.00335.x,0958-7578
22521230,,Identification of two novel synaptic γ-secretase associated proteins that affect amyloid β-peptide levels without altering Notch processing.,Neurochem Int,10.1016/j.neuint.2012.03.016,1872-9754
20803093,,Interaction of T-type calcium channel Ca(V)3.3 with the β-subunit.,Mol Cells,10.1007/s10059-010-0106-z,0219-1032
17681535,,"Structure of CrmE, a virus-encoded tumour necrosis factor receptor.",J Mol Biol,10.1016/j.jmb.2007.06.082,0022-2836
24118862,4186472,"Investigation of the binding and cleavage characteristics of N1 neuraminidases from avian, seasonal, and pandemic influenza viruses using saturation transfer difference nuclear magnetic resonance.",Influenza Other Respir Viruses,10.1111/irv.12184,1750-2659
17546029,,"Mutations in LCA5, encoding the ciliary protein lebercilin, cause Leber congenital amaurosis.",Nat Genet,10.1038/ng2066,1061-4036
22847694,,Mass spectrometric analysis of novel phosphorylation sites in the TRPC4β channel.,Rapid Commun Mass Spectrom,10.1002/rcm.6305,1097-0231
12832770,,"Purification, crystallization and preliminary X-ray analysis of immunogenic virus-like particles formed by infectious bursal disease virus (IBDV) structural protein VP2.",Acta Crystallogr D Biol Crystallogr,10.1107/s090744490300859x,0907-4449
20433202,,A proteomic-based approach for detection of chicken in meat mixes.,J Proteome Res,10.1021/pr9008942,1535-3907
17314511,,Large-scale identification of c-MYC-associated proteins using a combined TAP/MudPIT approach.,Cell Cycle,10.4161/cc.6.2.3742,1551-4005
35607830,10549233,Dengue virus NS1 protein conveys pro-inflammatory signals by docking onto high-density lipoproteins.,EMBO Rep,10.15252/embr.202153600,1469-3178
25761473,4720079,Interactome Analysis Reveals that Heterochromatin Protein 1γ (HP1γ) Is Associated with the DNA Damage Response Pathway.,Cancer Res Treat,10.4143/crt.2014.294,2005-9256
15822917,,Depletion of high-abundant proteins in body fluids prior to liquid chromatography fourier transform ion cyclotron resonance mass spectrometry.,J Proteome Res,10.1021/pr049812a,1535-3893
24043424,3861727,Transcriptomic messiness in the venom duct of Conus miles contributes to conotoxin diversity.,Mol Cell Proteomics,10.1074/mcp.M113.030353,1535-9484
39103443,11300793,Binding affinity screening of polyphenolic compounds in Stachys affinis extract (SAE) for their potential antioxidant and anti-inflammatory effects.,Sci Rep,10.1038/s41598-024-68880-z,2045-2322
15356266,524765,Arf1p provides an unexpected link between COPI vesicles and mRNA in Saccharomyces cerevisiae.,Mol Biol Cell,10.1091/mbc.e04-05-0411,1059-1524
18688756,,Evidence for a stable association of Psb30 (Ycf12) with photosystem II core complex in the cyanobacterium Synechocystis sp. PCC 6803.,Photosynth Res,10.1007/s11120-008-9340-z,0166-8595
18275518,,N-glycosylation is required for binding of murine pregnancy-specific glycoproteins 17 and 19 to the receptor CD9.,Am J Reprod Immunol,10.1111/j.1600-0897.2007.00573.x,1046-7408
27334702,,Focused Proteomics Revealed a Novel Rho-kinase Signaling Pathway in the Heart.,Cell Struct Funct,10.1247/csf.16011,1347-3700
17178262,,Organic anion transporting polypeptide 2B1 is a high-affinity transporter for atorvastatin and is expressed in the human heart.,Clin Pharmacol Ther,10.1016/j.clpt.2006.09.010,0009-9236
24128525,,Purification and characterization of a gelatinolytic matrix metalloproteinase from the skeletal muscle of grass carp (Ctenopharyngodon idellus).,Food Chem,10.1016/j.foodchem.2013.08.055,1873-7072
16829521,1950596,Mechanism of inhibition of Rho-dependent transcription termination by bacteriophage P4 protein Psu.,J Biol Chem,10.1074/jbc.M603982200,0021-9258
23853580,3701695,Rapid perturbation in viremia levels drives increases in functional avidity of HIV-specific CD8 T cells.,PLoS Pathog,10.1371/journal.ppat.1003423,1553-7374
23960079,3789986,The N-degradome of Escherichia coli: limited proteolysis in vivo generates a large pool of proteins bearing N-degrons.,J Biol Chem,10.1074/jbc.M113.492108,1083-351X
36190279,,AirID-Based Proximity Labeling for Protein-Protein Interaction in Plants.,J Vis Exp,10.3791/64428,1940-087X
31734923,,A Fluorescence Anisotropy-Based Comprehensive Method for the In Vitro Screening of COI1-JAZs Agonists and Antagonists.,Methods Mol Biol,10.1007/978-1-0716-0142-6_11,1940-6029
27167971,5061712,Biochemical characterization of essential cell division proteins FtsX and FtsE that mediate peptidoglycan hydrolysis by PcsB in Streptococcus pneumoniae.,Microbiologyopen,10.1002/mbo3.366,2045-8827
17330950,,Large-scale phosphorylation analysis of alpha-factor-arrested Saccharomyces cerevisiae.,J Proteome Res,10.1021/pr060559j,1535-3893
15287583,,Functional properties of Schistosoma mansoni single-stranded DNA-binding protein SmPUR-alpha. Description of the interaction between SmPUR-alpha and SMYB1.,Mol Biochem Parasitol,10.1016/j.molbiopara.2003.12.009,0166-6851
18093654,,Tandem affinity purification vectors for use in gram positive bacteria.,Plasmid,10.1016/j.plasmid.2007.11.001,0147-619X
28411223,5452813,Modified Bacteriophage S16 Long Tail Fiber Proteins for Rapid and Specific Immobilization and Detection of Salmonella Cells.,Appl Environ Microbiol,10.1128/AEM.00277-17,1098-5336
17622165,,A differential phosphoproteomic analysis of retinoic acid-treated P19 cells.,J Proteome Res,10.1021/pr070122r,1535-3893
17581629,1933401,Evolution of a bacteriophytochrome from light to redox sensor.,EMBO J,10.1038/sj.emboj.7601770,0261-4189
38895409,11185542,The glycoprotein quality control factor Malectin promotes coronavirus replication and viral protein biogenesis.,bioRxiv,10.1101/2024.06.02.597051,2692-8205
19957969,2823588,Automated platform for fractionation of human plasma glycoproteome in clinical proteomics.,Anal Chem,10.1021/ac9013308,1520-6882
27054553,,"A Novel, More Efficient Approach to Generate Bioactive Inhibins.",Endocrinology,10.1210/en.2015-1963,1945-7170
32389854,,Antiviral activity of furanocoumarins isolated from Angelica dahurica against influenza a viruses H1N1 and H9N2.,J Ethnopharmacol,10.1016/j.jep.2020.112945,1872-7573
12716905,,Sti1 is a novel activator of the Ssa proteins.,J Biol Chem,10.1074/jbc.M301548200,0021-9258
18266262,,Bioaffinity magnetic reactor for peptide digestion followed by analysis using bottom-up shotgun proteomics strategy.,J Sep Sci,10.1002/jssc.200700428,1615-9306
32073997,7185972,The FTS-Hook-FHIP (FHF) complex interacts with AP-4 to mediate perinuclear distribution of AP-4 and its cargo ATG9A.,Mol Biol Cell,10.1091/mbc.E19-11-0658,1939-4586
11840163,,Formation of noncanonical high molecular weight caspase-3 and -6 complexes and activation of caspase-12 during serum starvation induced apoptosis in AKR-2B mouse fibroblasts.,Cell Death Differ,10.1038/sj.cdd.4400968,1350-9047
25568342,4342033,TRAF2 recruitment via T61 in CD30 drives NFκB activation and enhances hESC survival and proliferation.,Mol Biol Cell,10.1091/mbc.E14-08-1290,1939-4586
27678138,,Exploring the oviductal fluid proteome by a lectin-based affinity approach.,Proteomics,10.1002/pmic.201600315,1615-9861
20346173,2854110,Homo-binding character of LMO2 isoforms and their both synergic and antagonistic functions in regulating hematopoietic-related target genes.,J Biomed Sci,10.1186/1423-0127-17-22,1423-0127
14674246,,Assay of protein phosphatase 1 complexes.,Methods Enzymol,10.1016/s0076-6879(03)66012-x,0076-6879
17617665,,A chemical proteomics approach to phosphatidylinositol 3-kinase signaling in macrophages.,Mol Cell Proteomics,10.1074/mcp.T600066-MCP200,1535-9476
36089190,,Quantitative phosphoproteome analysis of Streptomyces coelicolor by immobilized zirconium (IV) affinity chromatography and mass spectrometry reveals novel regulated protein phosphorylation sites and sequence motifs.,J Proteomics,10.1016/j.jprot.2022.104719,1876-7737
27703004,5104937,Quantitative Proteomics of the SMAD (Suppressor of Mothers against Decapentaplegic) Transcription Factor Family Identifies Importin 5 as a Bone Morphogenic Protein Receptor SMAD-specific Importin.,J Biol Chem,10.1074/jbc.M116.748582,1083-351X
18719252,2746753,High-quality binary protein interaction map of the yeast interactome network.,Science,10.1126/science.1158684,1095-9203
11254741,,Reactivity of anti-proliferating cell nuclear antigen (PCNA) murine monoclonal antibodies and human autoantibodies to the PCNA multiprotein complexes involved in cell proliferation.,J Immunol,10.4049/jimmunol.166.7.4780,0022-1767
34085218,,Purification of Cyclin-Dependent Kinase Fusion Complexes for In Vitro Analysis.,Methods Mol Biol,10.1007/978-1-0716-1538-6_8,1940-6029
16120602,,The alpha- and beta-subunits of the human UDP-N-acetylglucosamine:lysosomal enzyme N-acetylglucosamine-1-phosphotransferase [corrected] are encoded by a single cDNA.,J Biol Chem,10.1074/jbc.M509008200,0021-9258
25253733,,"Isolation and characterization of an ovoinhibitor, a multidomain Kazal-like inhibitor from Turkey (Meleagris gallopavo) seminal plasma.",Biol Reprod,10.1095/biolreprod.114.118836,1529-7268
12645902,,Use of MEDUSA-based data analysis and capillary HPLC-ion-trap mass spectrometry to examine complex immunoaffinity extracts of RBAp48.,J Proteome Res,10.1021/pr0255147,1535-3893
21179020,3018163,Defining the budding yeast chromatin-associated interactome.,Mol Syst Biol,10.1038/msb.2010.104,1744-4292
21210654,,Quantitative phosphoproteomics studies using stable isotope dimethyl labeling coupled with IMAC-HILIC-nanoLC-MS/MS for estrogen-induced transcriptional regulation.,J Proteome Res,10.1021/pr100864b,1535-3907
31939678,7199424,Signature Fragment Ions of Biotinylated Peptides.,J Am Soc Mass Spectrom,10.1021/jasms.9b00024,1879-1123
25928566,4417279,Activated microglia/macrophage whey acidic protein (AMWAP) inhibits NFκB signaling and induces a neuroprotective phenotype in microglia.,J Neuroinflammation,10.1186/s12974-015-0296-6,1742-2094
26805578,5933522,Scavenging of nitric oxide by hemoglobin in the tunica media of porcine coronary arteries.,Nitric Oxide,10.1016/j.niox.2016.01.005,1089-8611
33344439,7744470,Proteome-Wide Alterations of Asymmetric Arginine Dimethylation Associated With Pancreatic Ductal Adenocarcinoma Pathogenesis.,Front Cell Dev Biol,10.3389/fcell.2020.545934,2296-634X
38964379,,TBC1D4 antagonizes RAB2A-mediated autophagic and endocytic pathways.,Autophagy,10.1080/15548627.2024.2367907,1554-8635
18707149,,Immobilized metal affinity chromatography revisited: pH/acid control toward high selectivity in phosphoproteomics.,J Proteome Res,10.1021/pr800364d,1535-3893
28098450,,Serum Amyloid P Component (SAP) Interactome in Human Plasma Containing Physiological Calcium Levels.,Biochemistry,10.1021/acs.biochem.6b01027,1520-4995
37061214,,Identification of MPK4 interacting proteins in guard cells.,J Proteomics,10.1016/j.jprot.2023.104903,1876-7737
29019215,,[Global proteomic and phosphoproteomic analysis of the premature maize anther].,Sheng Wu Gong Cheng Xue Bao,10.13345/j.cjb.150449,1000-3061
12058176,,Cloning and Expression of Insulin Receptor Ligand-binding Domains.,Sheng Wu Hua Xue Yu Sheng Wu Wu Li Xue Bao (Shanghai),,0582-9879
25575281,,An optimized platform for hydrophilic interaction chromatography-immobilized metal affinity chromatography enables deep coverage of the rat liver phosphoproteome.,J Proteome Res,10.1021/pr501025e,1535-3907
25495601,,Preparation of sequence-controlled triblock copolymer-grafted silica microparticles by sequential-ATRP for highly efficient glycopeptides enrichment.,Anal Chem,10.1021/ac5034215,1520-6882
20135298,,Identification of cellular MMP substrates using quantitative proteomics: isotope-coded affinity tags (ICAT) and isobaric tags for relative and absolute quantification (iTRAQ).,Methods Mol Biol,10.1007/978-1-60327-299-5_26,1940-6029
32786753,7484051,Antibody Probes of Module 1 of the 6-Deoxyerythronolide B Synthase Reveal an Extended Conformation During Ketoreduction.,J Am Chem Soc,10.1021/jacs.0c05133,1520-5126
31877782,6983012,A New LC-MS/MS Method for Simultaneous and Quantitative Detection of Bisphenol-A and Steroids in Target Tissues: A Power Tool to Characterize the Interference of Bisphenol-A Exposure on Steroid Levels.,Molecules,10.3390/molecules25010048,1420-3049
21044083,,Biochemical and molecular characterization of senescence-related cysteine protease-cystatin complex from spinach leaf.,Physiol Plant,10.1111/j.1399-3054.2010.01425.x,1399-3054
28818618,,Ctenopharyngodon idella p53 mediates between NF-κB and PKR at the transcriptional level.,Fish Shellfish Immunol,10.1016/j.fsi.2017.08.012,1095-9947
11463578,,"The engineered, cytosolic form of human type I 3beta-hydroxysteroid dehydrogenase/isomerase: purification, characterization and crystallization.",J Mol Endocrinol,10.1677/jme.0.0270077,0952-5041
21500864,4213861,A comprehensive map of the human urinary proteome.,J Proteome Res,10.1021/pr2003038,1535-3907
19588889,2729716,Molecular structure and biochemical properties of the HCCH-Zn2+ site in HIV-1 Vif.,Biochemistry,10.1021/bi900677w,1520-4995
33264668,7700730,Scrutinizing the SARS-CoV-2 protein information for designing an effective vaccine encompassing both the T-cell and B-cell epitopes.,Infect Genet Evol,10.1016/j.meegid.2020.104648,1567-7257
11289223,,"Detection of pET-vector encoded, recombinant S-tagged proteins using the monoclonal antibody ATOM-2.",Hybridoma,10.1089/027245701300060364,0272-457X
17269724,2577182,Identification of cellular interaction partners of the influenza virus ribonucleoprotein complex and polymerase complex using proteomic-based approaches.,J Proteome Res,10.1021/pr060432u,1535-3893
35852812,9826439,Two Tags in One Probe: Combining Fluorescence- and Biotin-based Detection of the Trypanosomal Cysteine Protease Rhodesain.,Chemistry,10.1002/chem.202201636,1521-3765
31024594,6459962,The Chloroplast Envelope Protease FTSH11 - Interaction With CPN60 and Identification of Potential Substrates.,Front Plant Sci,10.3389/fpls.2019.00428,1664-462X
16212429,,"I-DIRT, a general method for distinguishing between specific and nonspecific protein interactions.",J Proteome Res,10.1021/pr050225e,1535-3893
18988023,,Automated 96-well purification of hexahistidine-tagged recombinant proteins on MagneHis Ni(2)+-particles.,Methods Mol Biol,10.1007/978-1-59745-196-3_9,1064-3745
17999932,,Three-dimensional structure of a putative non-cellulosomal cohesin module from a Clostridium perfringens family 84 glycoside hydrolase.,J Mol Biol,10.1016/j.jmb.2007.10.031,1089-8638
26984043,,In silico and In vitro evaluation of the anti-inflammatory potential of Centratherum punctatum Cass-A.,J Biomol Struct Dyn,10.1080/07391102.2016.1160840,1538-0254
19507146,,A QPCR-based reporter system to study post-transcriptional regulation via the 3' untranslated region of mRNA in Saccharomyces cerevisiae.,Yeast,10.1002/yea.1675,1097-0061
37671955,,End-to-End Semi-automated Mid-scale Protein Screening Platform for Drug Discovery Research.,Curr Protoc,10.1002/cpz1.872,2691-1299
25625564,4338613,ALS-causative mutations in FUS/TLS confer gain and loss of function by altered association with SMN and U1-snRNP.,Nat Commun,10.1038/ncomms7171,2041-1723
17609898,,Con A affinity glycoproteomics of normal human liver tissue.,Sci China C Life Sci,10.1007/s11427-007-0027-z,1006-9305
28351835,5450317,Cross-linking mass spectrometry identifies new interfaces of Augmin required to localise the γ-tubulin ring complex to the mitotic spindle.,Biol Open,10.1242/bio.022905,2046-6390
18573811,2577206,Profiling the phospho-status of the BKCa channel alpha subunit in rat brain reveals unexpected patterns and complexity.,Mol Cell Proteomics,10.1074/mcp.M800063-MCP200,1535-9484
25473089,4349990,Dodecyl maltopyranoside enabled purification of active human GABA type A receptors for deep and direct proteomic sequencing.,Mol Cell Proteomics,10.1074/mcp.M114.042556,1535-9484
15075342,,Immunochemical identification of coenzyme Q0-dihydrolipoamide adducts in the E2 components of the alpha-ketoglutarate and pyruvate dehydrogenase complexes partially explains the cellular toxicity of coenzyme Q0.,J Biol Chem,10.1074/jbc.M314148200,0021-9258
28722797,,Highly selective enrichment of phosphopeptides by on-chip indium oxide functionalized magnetic nanoparticles coupled with MALDI-TOF MS.,Proteomics,10.1002/pmic.201700213,1615-9861
34454076,,Quantitative proteomic analysis for evaluating affinity isolation of extracellular vesicles.,J Proteomics,10.1016/j.jprot.2021.104359,1876-7737
11000268,110773,CArG binding factor A (CBF-A) is involved in transcriptional regulation of the rat Ha-ras promoter.,Nucleic Acids Res,10.1093/nar/28.19.3762,1362-4962
24358479,,The RNA polymerase II Rpb4/7 subcomplex regulates cellular lifespan through an mRNA decay process.,Biochem Biophys Res Commun,,1090-2104
22522808,7167637,An interactome map of the nucleocapsid protein from a highly pathogenic North American porcine reproductive and respiratory syndrome virus strain generated using SILAC-based quantitative proteomics.,Proteomics,10.1002/pmic.201100469,1615-9861
18306177,,SsrA genes of streptomycetes and association of proteins to the tmRNA during development and cellular differentiation.,Proteomics,10.1002/pmic.200700560,1615-9861
16731976,2265095,Biochemical characterization of prephenate dehydrogenase from the hyperthermophilic bacterium Aquifex aeolicus.,Protein Sci,10.1110/ps.051942206,0961-8368
22910209,3493145,Analysis of histone chaperone antisilencing function 1 interactions.,Methods Enzymol,10.1016/B978-0-12-391940-3.00010-X,1557-7988
15378708,,A method for the rapid depletion of albumin and immunoglobulin from human plasma.,Proteomics,10.1002/pmic.200300815,1615-9853
15131123,,The oligomerization state determines regulatory properties and inhibitor sensitivity of type 4 cAMP-specific phosphodiesterases.,J Biol Chem,10.1074/jbc.M312687200,0021-9258
19764742,,Reference measurement procedure development for C-reactive protein in human serum.,Anal Chem,10.1021/ac901597h,1520-6882
21877275,,Identification of mammalian protein complexes by lentiviral-based affinity purification and mass spectrometry.,Methods Mol Biol,10.1007/978-1-61779-276-2_2,1940-6029
12080067,,Purification and characterization of a receptor for human parathyroid hormone and parathyroid hormone-related peptide.,J Biol Chem,10.1074/jbc.M204166200,0021-9258
26729242,4892982,O-glycosylation sites identified from mucin core-1 type glycopeptides from human serum.,Glycoconj J,10.1007/s10719-015-9630-6,1573-4986
20463663,,Affinity gradients drive copper to cellular destinations.,Nature,10.1038/nature09018,1476-4687
16342941,,An elementary reaction step of the proton pump is revealed by mutation of tryptophan-164 to phenylalanine in cytochrome c oxidase from Paracoccus denitrificans.,Biochemistry,10.1021/bi0511336,0006-2960
14680962,,"Expression, purification, and characterization of BsSco, an accessory protein involved in the assembly of cytochrome c oxidase in Bacillus subtilis.",Protein Expr Purif,10.1016/j.pep.2003.08.012,1046-5928
21893201,,Reprint of: Making the most of affinity tags.,Protein Expr Purif,10.1016/j.pep.2011.08.019,1096-0279
16767791,,Plasma proteomics of lung cancer by a linkage of multi-dimensional liquid chromatography and two-dimensional difference gel electrophoresis.,Proteomics,10.1002/pmic.200500883,1615-9853
26536866,4634817,Mammalian prion protein (PrP) forms conformationally different amyloid intracellular aggregates in bacteria.,Microb Cell Fact,10.1186/s12934-015-0361-y,1475-2859
25164490,,Simultaneous EGFP and tag labeling of the β7 subunit for live imaging and affinity purification of functional human proteasomes.,Mol Biotechnol,10.1007/s12033-014-9799-0,1559-0305
11788800,,Chemical characterization of the lectin from Amaranthus leucocarpus syn. hypocondriacus by 2-D proteome analysis.,Glycoconj J,10.1023/a:1013760915738,0282-0080
30083817,,Diverging impact of cell fate determinants Scrib and Llgl1 on adhesion and migration of hematopoietic stem cells.,J Cancer Res Clin Oncol,10.1007/s00432-018-2724-3,1432-1335
